batch	batch_id	cond
scell.nextera.NST_241	18	3580	Serum_G1/S
scell.nextera.NST_242	18	3580	Serum_G1/S
scell.nextera.NST_243	18	3580	Serum_G1/S
scell.nextera.NST_244	18	3580	Serum_G1/S
scell.nextera.NST_245	18	3580	Serum_G1/S
scell.nextera.NST_246	18	3580	Serum_G1/S
scell.nextera.NST_247	18	3580	Serum_G1/S
scell.nextera.NST_248	18	3580	Serum_G1/S
scell.nextera.NST_131	18	3580	Serum_G1/S
scell.nextera.NST_132	18	3580	Serum_G1/S
scell.nextera.NST_133	18	3580	Serum_G1/S
scell.nextera.NST_134	18	3580	Serum_G1/S
scell.nextera.NST_135	18	3580	Serum_G1/S
scell.nextera.NST_136	18	3580	Serum_G1/S
scell.nextera.NST_137	18	3580	Serum_G1/S
scell.nextera.NST_138	18	3580	Serum_G1/S
scell.nextera.NST_141	18	3580	Serum_G1/S
scell.nextera.NST_142	18	3580	Serum_G1/S
scell.nextera.NST_143	18	3580	Serum_G1/S
scell.nextera.NST_144	18	3580	Serum_G1/S
scell.nextera.NST_145	18	3580	Serum_G1/S
scell.nextera.NST_146	18	3580	Serum_G1/S
scell.nextera.NST_147	18	3580	Serum_G1/S
scell.nextera.NST_148	18	3580	Serum_G1/S
scell.nextera.NST_251	18	3580	Serum_G1/S
scell.nextera.NST_252	18	3580	Serum_G1/S
scell.nextera.NST_253	18	3580	Serum_G1/S
scell.nextera.NST_254	18	3580	Serum_G1/S
scell.nextera.NST_255	18	3580	Serum_G1/S
scell.nextera.NST_256	18	3580	Serum_G1/S
scell.nextera.NST_257	18	3580	Serum_G1/S
scell.nextera.NST_258	18	3580	Serum_G1/S
scell.nextera.NST_261	18	3580	Serum_G1/S
scell.nextera.NST_262	18	3580	Serum_G1/S
scell.nextera.NST_263	18	3580	Serum_G1/S
scell.nextera.NST_264	18	3580	Serum_G1/S
scell.nextera.NST_265	18	3580	Serum_G1/S
scell.nextera.NST_266	18	3580	Serum_G1/S
scell.nextera.NST_267	18	3580	Serum_G1/S
scell.nextera.NST_268	18	3580	Serum_G1/S
scell.nextera.NST_271	19	3751	Serum_G1/S
scell.nextera.NST_272	19	3751	Serum_G1/S
scell.nextera.NST_273	19	3751	Serum_G1/S
scell.nextera.NST_274	19	3751	Serum_G1/S
scell.nextera.NST_275	19	3751	Serum_G1/S
scell.nextera.NST_276	19	3751	Serum_G1/S
scell.nextera.NST_277	19	3751	Serum_G1/S
scell.nextera.NST_278	19	3751	Serum_G1/S
scell.nextera.NST_391	19	3751	Serum_G1/S
scell.nextera.NST_392	19	3751	Serum_G1/S
scell.nextera.NST_393	19	3751	Serum_G1/S
scell.nextera.NST_394	19	3751	Serum_G1/S
scell.nextera.NST_395	19	3751	Serum_G1/S
scell.nextera.NST_396	19	3751	Serum_G1/S
scell.nextera.NST_397	19	3751	Serum_G1/S
scell.nextera.NST_398	19	3751	Serum_G1/S
scell.nextera.NST_401	19	3751	Serum_G1/S
scell.nextera.NST_402	19	3751	Serum_G1/S
scell.nextera.NST_403	19	3751	Serum_G1/S
scell.nextera.NST_404	19	3751	Serum_G1/S
scell.nextera.NST_405	19	3751	Serum_G1/S
scell.nextera.NST_406	19	3751	Serum_G1/S
scell.nextera.NST_407	19	3751	Serum_G1/S
scell.nextera.NST_408	19	3751	Serum_G1/S
scell.nextera.NST_281	19	3751	Serum_G1/S
scell.nextera.NST_282	19	3751	Serum_G1/S
scell.nextera.NST_283	19	3751	Serum_G1/S
scell.nextera.NST_284	19	3751	Serum_G1/S
scell.nextera.NST_285	19	3751	Serum_G1/S
scell.nextera.NST_286	19	3751	Serum_G1/S
scell.nextera.NST_287	19	3751	Serum_G1/S
scell.nextera.NST_288	19	3751	Serum_G1/S
scell.nextera.NST_291	19	3751	Serum_G1/S
scell.nextera.NST_292	19	3751	Serum_G1/S
scell.nextera.NST_293	19	3751	Serum_G1/S
scell.nextera.NST_294	19	3751	Serum_G1/S
scell.nextera.NST_295	19	3751	Serum_G1/S
scell.nextera.NST_296	19	3751	Serum_G1/S
scell.nextera.NST_297	19	3751	Serum_G1/S
scell.nextera.NST_298	19	3751	Serum_G1/S
scell.nextera.NST_411	19	3751	Serum_G1/S
scell.nextera.NST_412	19	3751	Serum_G1/S
scell.nextera.NST_413	19	3751	Serum_G1/S
scell.nextera.NST_414	19	3751	Serum_G1/S
scell.nextera.NST_415	19	3751	Serum_G1/S
scell.nextera.NST_416	19	3751	Serum_G1/S
scell.nextera.NST_417	19	3751	Serum_G1/S
scell.nextera.NST_418	19	3751	Serum_G1/S
scell.nextera.NST_421	19	3751	Serum_G1/S
scell.nextera.NST_422	19	3751	Serum_G1/S
scell.nextera.NST_423	19	3751	Serum_G1/S
scell.nextera.NST_424	19	3751	Serum_G1/S
scell.nextera.NST_425	19	3751	Serum_G1/S
scell.nextera.NST_426	19	3751	Serum_G1/S
scell.nextera.NST_427	19	3751	Serum_G1/S
scell.nextera.NST_428	19	3751	Serum_G1/S
scell.nextera.NST_301	19	3751	Serum_G1/S
scell.nextera.NST_302	19	3751	Serum_G1/S
scell.nextera.NST_303	19	3751	Serum_G1/S
scell.nextera.NST_304	19	3751	Serum_G1/S
scell.nextera.NST_305	19	3751	Serum_G1/S
scell.nextera.NST_306	19	3751	Serum_G1/S
scell.nextera.NST_307	19	3751	Serum_G1/S
scell.nextera.NST_308	19	3751	Serum_G1/S
scell.nextera.NST_431	19	3751	Serum_G1/S
scell.nextera.NST_432	19	3751	Serum_G1/S
scell.nextera.NST_433	19	3751	Serum_G1/S
scell.nextera.NST_434	19	3751	Serum_G1/S
scell.nextera.NST_435	19	3751	Serum_G1/S
scell.nextera.NST_436	19	3751	Serum_G1/S
scell.nextera.NST_437	19	3751	Serum_G1/S
scell.nextera.NST_438	19	3751	Serum_G1/S
scell.nextera.NST_441	19	3751	Serum_G1/S
scell.nextera.NST_442	19	3751	Serum_G1/S
scell.nextera.NST_443	19	3751	Serum_G1/S
scell.nextera.NST_444	19	3751	Serum_G1/S
scell.nextera.NST_445	19	3751	Serum_G1/S
scell.nextera.NST_446	19	3751	Serum_G1/S
scell.nextera.NST_447	19	3751	Serum_G1/S
scell.nextera.NST_448	19	3751	Serum_G1/S
scell.nextera.NST_311	19	3751	Serum_G1/S
scell.nextera.NST_312	19	3751	Serum_G1/S
scell.nextera.NST_313	19	3751	Serum_G1/S
scell.nextera.NST_314	19	3751	Serum_G1/S
scell.nextera.NST_315	19	3751	Serum_G1/S
scell.nextera.NST_316	19	3751	Serum_G1/S
scell.nextera.NST_317	19	3751	Serum_G1/S
scell.nextera.NST_318	19	3751	Serum_G1/S
scell.nextera.NST_321	19	3751	Serum_G1/S
scell.nextera.NST_322	19	3751	Serum_G1/S
scell.nextera.NST_323	19	3751	Serum_G1/S
scell.nextera.NST_324	19	3751	Serum_G1/S
scell.nextera.NST_325	19	3751	Serum_G1/S
scell.nextera.NST_326	19	3751	Serum_G1/S
scell.nextera.NST_327	19	3751	Serum_G1/S
scell.nextera.NST_328	19	3751	Serum_G1/S
scell.nextera.NST_451	19	3751	Serum_G1/S
scell.nextera.NST_452	19	3751	Serum_G1/S
scell.nextera.NST_453	19	3751	Serum_G1/S
scell.nextera.NST_454	19	3751	Serum_G1/S
scell.nextera.NST_455	19	3751	Serum_G1/S
scell.nextera.NST_456	19	3751	Serum_G1/S
scell.nextera.NST_457	19	3751	Serum_G1/S
scell.nextera.NST_458	19	3751	Serum_G1/S
scell.nextera.NST_331	19	3751	Serum_G1/S
scell.nextera.NST_332	19	3751	Serum_G1/S
scell.nextera.NST_333	19	3751	Serum_G1/S
scell.nextera.NST_334	19	3751	Serum_G1/S
scell.nextera.NST_335	19	3751	Serum_G1/S
scell.nextera.NST_336	19	3751	Serum_G1/S
scell.nextera.NST_337	19	3751	Serum_G1/S
scell.nextera.NST_338	19	3751	Serum_G1/S
scell.nextera.NST_341	19	3751	Serum_G1/S
scell.nextera.NST_342	19	3751	Serum_G1/S
scell.nextera.NST_343	19	3751	Serum_G1/S
scell.nextera.NST_344	19	3751	Serum_G1/S
scell.nextera.NST_345	19	3751	Serum_G1/S
scell.nextera.NST_346	19	3751	Serum_G1/S
scell.nextera.NST_347	19	3751	Serum_G1/S
scell.nextera.NST_348	19	3751	Serum_G1/S
scell.nextera.NST_461	19	3751	Serum_G1/S
scell.nextera.NST_462	19	3751	Serum_G1/S
scell.nextera.NST_463	19	3751	Serum_G1/S
scell.nextera.NST_464	19	3751	Serum_G1/S
scell.nextera.NST_465	19	3751	Serum_G1/S
scell.nextera.NST_466	19	3751	Serum_G1/S
scell.nextera.NST_467	19	3751	Serum_G1/S
scell.nextera.NST_468	19	3751	Serum_G1/S
scell.nextera.NST_351	19	3751	Serum_G1/S
scell.nextera.NST_352	19	3751	Serum_G1/S
scell.nextera.NST_353	19	3751	Serum_G1/S
scell.nextera.NST_354	19	3751	Serum_G1/S
scell.nextera.NST_355	19	3751	Serum_G1/S
scell.nextera.NST_356	19	3751	Serum_G1/S
scell.nextera.NST_357	19	3751	Serum_G1/S
scell.nextera.NST_358	19	3751	Serum_G1/S
scell.nextera.NST_361	19	3751	Serum_G1/S
scell.nextera.NST_362	19	3751	Serum_G1/S
scell.nextera.NST_363	19	3751	Serum_G1/S
scell.nextera.NST_364	19	3751	Serum_G1/S
scell.nextera.NST_365	19	3751	Serum_G1/S
scell.nextera.NST_366	19	3751	Serum_G1/S
scell.nextera.NST_367	19	3751	Serum_G1/S
scell.nextera.NST_368	19	3751	Serum_G1/S
scell.nextera.NST_471	19	3751	Serum_G1/S
scell.nextera.NST_472	19	3751	Serum_G1/S
scell.nextera.NST_473	19	3751	Serum_G1/S
scell.nextera.NST_474	19	3751	Serum_G1/S
scell.nextera.NST_475	19	3751	Serum_G1/S
scell.nextera.NST_476	19	3751	Serum_G1/S
scell.nextera.NST_477	19	3751	Serum_G1/S
scell.nextera.NST_478	19	3751	Serum_G1/S
scell.nextera.NST_481	19	3751	Serum_G1/S
scell.nextera.NST_482	19	3751	Serum_G1/S
scell.nextera.NST_483	19	3751	Serum_G1/S
scell.nextera.NST_484	19	3751	Serum_G1/S
scell.nextera.NST_485	19	3751	Serum_G1/S
scell.nextera.NST_486	19	3751	Serum_G1/S
scell.nextera.NST_487	19	3751	Serum_G1/S
scell.nextera.NST_488	19	3751	Serum_G1/S
scell.nextera.NST_371	19	3751	Serum_G1/S
scell.nextera.NST_372	19	3751	Serum_G1/S
scell.nextera.NST_373	19	3751	Serum_G1/S
scell.nextera.NST_374	19	3751	Serum_G1/S
scell.nextera.NST_375	19	3751	Serum_G1/S
scell.nextera.NST_376	19	3751	Serum_G1/S
scell.nextera.NST_377	19	3751	Serum_G1/S
scell.nextera.NST_378	19	3751	Serum_G1/S
scell.nextera.NST_381	19	3751	Serum_G1/S
scell.nextera.NST_382	19	3751	Serum_G1/S
scell.nextera.NST_383	19	3751	Serum_G1/S
scell.nextera.NST_384	19	3751	Serum_G1/S
scell.nextera.NST_385	19	3751	Serum_G1/S
scell.nextera.NST_386	19	3751	Serum_G1/S
scell.nextera.NST_387	19	3751	Serum_G1/S
scell.nextera.NST_388	19	3751	Serum_G1/S
scell.nextera.NST_491	19	3751	Serum_G1/S
scell.nextera.NST_492	19	3751	Serum_G1/S
scell.nextera.NST_493	19	3751	Serum_G1/S
scell.nextera.NST_494	19	3751	Serum_G1/S
scell.nextera.NST_495	19	3751	Serum_G1/S
scell.nextera.NST_496	19	3751	Serum_G1/S
scell.nextera.NST_497	19	3751	Serum_G1/S
scell.nextera.NST_498	19	3751	Serum_G1/S
scell.nextera.NST_501	19	3751	Serum_G1/S
scell.nextera.NST_502	19	3751	Serum_G1/S
scell.nextera.NST_503	19	3751	Serum_G1/S
scell.nextera.NST_504	19	3751	Serum_G1/S
scell.nextera.NST_505	19	3751	Serum_G1/S
scell.nextera.NST_506	19	3751	Serum_G1/S
scell.nextera.NST_507	19	3751	Serum_G1/S
scell.nextera.NST_508	19	3751	Serum_G1/S
scell.nextera.NST_511	20	3772	Serum_G1/S
scell.nextera.NST_512	20	3772	Serum_G1/S
scell.nextera.NST_513	20	3772	Serum_G1/S
scell.nextera.NST_514	20	3772	Serum_G1/S
scell.nextera.NST_515	20	3772	Serum_G1/S
scell.nextera.NST_516	20	3772	Serum_G1/S
scell.nextera.NST_517	20	3772	Serum_G1/S
scell.nextera.NST_518	20	3772	Serum_G1/S
scell.nextera.NST_631	20	3772	Serum_G1/S
scell.nextera.NST_632	20	3772	Serum_G1/S
scell.nextera.NST_633	20	3772	Serum_G1/S
scell.nextera.NST_634	20	3772	Serum_G1/S
scell.nextera.NST_635	20	3772	Serum_G1/S
scell.nextera.NST_636	20	3772	Serum_G1/S
scell.nextera.NST_637	20	3772	Serum_G1/S
scell.nextera.NST_638	20	3772	Serum_G1/S
scell.nextera.NST_641	20	3772	Serum_G1/S
scell.nextera.NST_642	20	3772	Serum_G1/S
scell.nextera.NST_643	20	3772	Serum_G1/S
scell.nextera.NST_644	20	3772	Serum_G1/S
scell.nextera.NST_645	20	3772	Serum_G1/S
scell.nextera.NST_646	20	3772	Serum_G1/S
scell.nextera.NST_647	20	3772	Serum_G1/S
scell.nextera.NST_648	20	3772	Serum_G1/S
scell.nextera.NST_521	20	3772	Serum_G1/S
scell.nextera.NST_522	20	3772	Serum_G1/S
scell.nextera.NST_523	20	3772	Serum_G1/S
scell.nextera.NST_524	20	3772	Serum_G1/S
scell.nextera.NST_525	20	3772	Serum_G1/S
scell.nextera.NST_526	20	3772	Serum_G1/S
scell.nextera.NST_527	20	3772	Serum_G1/S
scell.nextera.NST_528	20	3772	Serum_G1/S
scell.nextera.NST_531	20	3772	Serum_G1/S
scell.nextera.NST_532	20	3772	Serum_G1/S
scell.nextera.NST_533	20	3772	Serum_G1/S
scell.nextera.NST_534	20	3772	Serum_G1/S
scell.nextera.NST_535	20	3772	Serum_G1/S
scell.nextera.NST_536	20	3772	Serum_G1/S
scell.nextera.NST_537	20	3772	Serum_G1/S
scell.nextera.NST_538	20	3772	Serum_G1/S
scell.nextera.NST_651	20	3772	Serum_G1/S
scell.nextera.NST_652	20	3772	Serum_G1/S
scell.nextera.NST_653	20	3772	Serum_G1/S
scell.nextera.NST_654	20	3772	Serum_G1/S
scell.nextera.NST_655	20	3772	Serum_G1/S
scell.nextera.NST_656	20	3772	Serum_G1/S
scell.nextera.NST_657	20	3772	Serum_G1/S
scell.nextera.NST_658	20	3772	Serum_G1/S
scell.nextera.NST_661	20	3772	Serum_G1/S
scell.nextera.NST_662	20	3772	Serum_G1/S
scell.nextera.NST_663	20	3772	Serum_G1/S
scell.nextera.NST_664	20	3772	Serum_G1/S
scell.nextera.NST_665	20	3772	Serum_G1/S
scell.nextera.NST_666	20	3772	Serum_G1/S
scell.nextera.NST_667	20	3772	Serum_G1/S
scell.nextera.NST_668	20	3772	Serum_G1/S
scell.nextera.NST_541	20	3772	Serum_G1/S
scell.nextera.NST_542	20	3772	Serum_G1/S
scell.nextera.NST_543	20	3772	Serum_G1/S
scell.nextera.NST_544	20	3772	Serum_G1/S
scell.nextera.NST_545	20	3772	Serum_G1/S
scell.nextera.NST_546	20	3772	Serum_G1/S
scell.nextera.NST_547	20	3772	Serum_G1/S
scell.nextera.NST_548	20	3772	Serum_G1/S
scell.nextera.NST_671	20	3772	Serum_G1/S
scell.nextera.NST_672	20	3772	Serum_G1/S
scell.nextera.NST_673	20	3772	Serum_G1/S
scell.nextera.NST_674	20	3772	Serum_G1/S
scell.nextera.NST_675	20	3772	Serum_G1/S
scell.nextera.NST_676	20	3772	Serum_G1/S
scell.nextera.NST_677	20	3772	Serum_G1/S
scell.nextera.NST_678	20	3772	Serum_G1/S
scell.nextera.NST_681	20	3772	Serum_G1/S
scell.nextera.NST_682	20	3772	Serum_G1/S
scell.nextera.NST_683	20	3772	Serum_G1/S
scell.nextera.NST_684	20	3772	Serum_G1/S
scell.nextera.NST_685	20	3772	Serum_G1/S
scell.nextera.NST_686	20	3772	Serum_G1/S
scell.nextera.NST_687	20	3772	Serum_G1/S
scell.nextera.NST_688	20	3772	Serum_G1/S
scell.nextera.NST_551	20	3772	Serum_G1/S
scell.nextera.NST_552	20	3772	Serum_G1/S
scell.nextera.NST_553	20	3772	Serum_G1/S
scell.nextera.NST_554	20	3772	Serum_G1/S
scell.nextera.NST_555	20	3772	Serum_G1/S
scell.nextera.NST_556	20	3772	Serum_G1/S
scell.nextera.NST_557	20	3772	Serum_G1/S
scell.nextera.NST_558	20	3772	Serum_G1/S
scell.nextera.NST_561	20	3772	Serum_G1/S
scell.nextera.NST_562	20	3772	Serum_G1/S
scell.nextera.NST_563	20	3772	Serum_G1/S
scell.nextera.NST_564	20	3772	Serum_G1/S
scell.nextera.NST_565	20	3772	Serum_G1/S
scell.nextera.NST_566	20	3772	Serum_G1/S
scell.nextera.NST_567	20	3772	Serum_G1/S
scell.nextera.NST_568	20	3772	Serum_G1/S
scell.nextera.NST_691	20	3772	Serum_G1/S
scell.nextera.NST_692	20	3772	Serum_G1/S
scell.nextera.NST_693	20	3772	Serum_G1/S
scell.nextera.NST_694	20	3772	Serum_G1/S
scell.nextera.NST_695	20	3772	Serum_G1/S
scell.nextera.NST_696	20	3772	Serum_G1/S
scell.nextera.NST_697	20	3772	Serum_G1/S
scell.nextera.NST_698	20	3772	Serum_G1/S
scell.nextera.NST_571	20	3772	Serum_G1/S
scell.nextera.NST_572	20	3772	Serum_G1/S
scell.nextera.NST_573	20	3772	Serum_G1/S
scell.nextera.NST_574	20	3772	Serum_G1/S
scell.nextera.NST_575	20	3772	Serum_G1/S
scell.nextera.NST_576	20	3772	Serum_G1/S
scell.nextera.NST_577	20	3772	Serum_G1/S
scell.nextera.NST_578	20	3772	Serum_G1/S
scell.nextera.NST_581	20	3772	Serum_G1/S
scell.nextera.NST_582	20	3772	Serum_G1/S
scell.nextera.NST_583	20	3772	Serum_G1/S
scell.nextera.NST_584	20	3772	Serum_G1/S
scell.nextera.NST_585	20	3772	Serum_G1/S
scell.nextera.NST_586	20	3772	Serum_G1/S
scell.nextera.NST_587	20	3772	Serum_G1/S
scell.nextera.NST_588	20	3772	Serum_G1/S
scell.nextera.NST_701	20	3772	Serum_G1/S
scell.nextera.NST_702	20	3772	Serum_G1/S
scell.nextera.NST_703	20	3772	Serum_G1/S
scell.nextera.NST_704	20	3772	Serum_G1/S
scell.nextera.NST_705	20	3772	Serum_G1/S
scell.nextera.NST_706	20	3772	Serum_G1/S
scell.nextera.NST_707	20	3772	Serum_G1/S
scell.nextera.NST_708	20	3772	Serum_G1/S
scell.nextera.NST_591	20	3772	Serum_G1/S
scell.nextera.NST_592	20	3772	Serum_G1/S
scell.nextera.NST_593	20	3772	Serum_G1/S
scell.nextera.NST_594	20	3772	Serum_G1/S
scell.nextera.NST_595	20	3772	Serum_G1/S
scell.nextera.NST_596	20	3772	Serum_G1/S
scell.nextera.NST_597	20	3772	Serum_G1/S
scell.nextera.NST_598	20	3772	Serum_G1/S
scell.nextera.NST_601	20	3772	Serum_G1/S
scell.nextera.NST_602	20	3772	Serum_G1/S
scell.nextera.NST_603	20	3772	Serum_G1/S
scell.nextera.NST_604	20	3772	Serum_G1/S
scell.nextera.NST_605	20	3772	Serum_G1/S
scell.nextera.NST_606	20	3772	Serum_G1/S
scell.nextera.NST_607	20	3772	Serum_G1/S
scell.nextera.NST_608	20	3772	Serum_G1/S
scell.nextera.NST_711	20	3772	Serum_G1/S
scell.nextera.NST_712	20	3772	Serum_G1/S
scell.nextera.NST_713	20	3772	Serum_G1/S
scell.nextera.NST_714	20	3772	Serum_G1/S
scell.nextera.NST_715	20	3772	Serum_G1/S
scell.nextera.NST_716	20	3772	Serum_G1/S
scell.nextera.NST_717	20	3772	Serum_G1/S
scell.nextera.NST_718	20	3772	Serum_G1/S
scell.nextera.NST_721	20	3772	Serum_G1/S
scell.nextera.NST_722	20	3772	Serum_G1/S
scell.nextera.NST_723	20	3772	Serum_G1/S
scell.nextera.NST_724	20	3772	Serum_G1/S
scell.nextera.NST_725	20	3772	Serum_G1/S
scell.nextera.NST_726	20	3772	Serum_G1/S
scell.nextera.NST_727	20	3772	Serum_G1/S
scell.nextera.NST_728	20	3772	Serum_G1/S
scell.nextera.NST_611	20	3772	Serum_G1/S
scell.nextera.NST_612	20	3772	Serum_G1/S
scell.nextera.NST_613	20	3772	Serum_G1/S
scell.nextera.NST_614	20	3772	Serum_G1/S
scell.nextera.NST_615	20	3772	Serum_G1/S
scell.nextera.NST_616	20	3772	Serum_G1/S
scell.nextera.NST_617	20	3772	Serum_G1/S
scell.nextera.NST_618	20	3772	Serum_G1/S
scell.nextera.NST_621	20	3772	Serum_G1/S
scell.nextera.NST_622	20	3772	Serum_G1/S
scell.nextera.NST_623	20	3772	Serum_G1/S
scell.nextera.NST_624	20	3772	Serum_G1/S
scell.nextera.NST_625	20	3772	Serum_G1/S
scell.nextera.NST_626	20	3772	Serum_G1/S
scell.nextera.NST_627	20	3772	Serum_G1/S
scell.nextera.NST_628	20	3772	Serum_G1/S
scell.nextera.NST_731	20	3772	Serum_G1/S
scell.nextera.NST_732	20	3772	Serum_G1/S
scell.nextera.NST_733	20	3772	Serum_G1/S
scell.nextera.NST_734	20	3772	Serum_G1/S
scell.nextera.NST_735	20	3772	Serum_G1/S
scell.nextera.NST_736	20	3772	Serum_G1/S
scell.nextera.NST_737	20	3772	Serum_G1/S
scell.nextera.NST_738	20	3772	Serum_G1/S
scell.nextera.NST_741	20	3772	Serum_G1/S
scell.nextera.NST_742	20	3772	Serum_G1/S
scell.nextera.NST_743	20	3772	Serum_G1/S
scell.nextera.NST_744	20	3772	Serum_G1/S
scell.nextera.NST_745	20	3772	Serum_G1/S
scell.nextera.NST_746	20	3772	Serum_G1/S
scell.nextera.NST_747	20	3772	Serum_G1/S
scell.nextera.NST_748	20	3772	Serum_G1/S
scell.nextera.NST_751	21	3941	Serum_G1/S
scell.nextera.NST_752	21	3941	Serum_G1/S
scell.nextera.NST_753	21	3941	Serum_G1/S
scell.nextera.NST_754	21	3941	Serum_G1/S
scell.nextera.NST_755	21	3941	Serum_G1/S
scell.nextera.NST_756	21	3941	Serum_G1/S
scell.nextera.NST_757	21	3941	Serum_G1/S
scell.nextera.NST_758	21	3941	Serum_G1/S
scell.nextera.NST_871	21	3941	Serum_G1/S
scell.nextera.NST_872	21	3941	Serum_G1/S
scell.nextera.NST_873	21	3941	Serum_G1/S
scell.nextera.NST_874	21	3941	Serum_G1/S
scell.nextera.NST_875	21	3941	Serum_G1/S
scell.nextera.NST_876	21	3941	Serum_G1/S
scell.nextera.NST_877	21	3941	Serum_G1/S
scell.nextera.NST_878	21	3941	Serum_G1/S
scell.nextera.NST_881	21	3941	Serum_G1/S
scell.nextera.NST_882	21	3941	Serum_G1/S
scell.nextera.NST_883	21	3941	Serum_G1/S
scell.nextera.NST_884	21	3941	Serum_G1/S
scell.nextera.NST_885	21	3941	Serum_G1/S
scell.nextera.NST_886	21	3941	Serum_G1/S
scell.nextera.NST_887	21	3941	Serum_G1/S
scell.nextera.NST_888	21	3941	Serum_G1/S
scell.nextera.NST_761	21	3941	Serum_G1/S
scell.nextera.NST_762	21	3941	Serum_G1/S
scell.nextera.NST_763	21	3941	Serum_G1/S
scell.nextera.NST_764	21	3941	Serum_G1/S
scell.nextera.NST_765	21	3941	Serum_G1/S
scell.nextera.NST_766	21	3941	Serum_G1/S
scell.nextera.NST_767	21	3941	Serum_G1/S
scell.nextera.NST_768	21	3941	Serum_G1/S
scell.nextera.NST_771	21	3941	Serum_G1/S
scell.nextera.NST_772	21	3941	Serum_G1/S
scell.nextera.NST_773	21	3941	Serum_G1/S
scell.nextera.NST_774	21	3941	Serum_G1/S
scell.nextera.NST_775	21	3941	Serum_G1/S
scell.nextera.NST_776	21	3941	Serum_G1/S
scell.nextera.NST_777	21	3941	Serum_G1/S
scell.nextera.NST_778	21	3941	Serum_G1/S
scell.nextera.NST_891	21	3941	Serum_G1/S
scell.nextera.NST_892	21	3941	Serum_G1/S
scell.nextera.NST_893	21	3941	Serum_G1/S
scell.nextera.NST_894	21	3941	Serum_G1/S
scell.nextera.NST_895	21	3941	Serum_G1/S
scell.nextera.NST_896	21	3941	Serum_G1/S
scell.nextera.NST_897	21	3941	Serum_G1/S
scell.nextera.NST_898	21	3941	Serum_G1/S
scell.nextera.NST_901	21	3941	Serum_G1/S
scell.nextera.NST_902	21	3941	Serum_G1/S
scell.nextera.NST_903	21	3941	Serum_G1/S
scell.nextera.NST_904	21	3941	Serum_G1/S
scell.nextera.NST_905	21	3941	Serum_G1/S
scell.nextera.NST_906	21	3941	Serum_G1/S
scell.nextera.NST_907	21	3941	Serum_G1/S
scell.nextera.NST_908	21	3941	Serum_G1/S
scell.nextera.NST_781	21	3941	Serum_G1/S
scell.nextera.NST_782	21	3941	Serum_G1/S
scell.nextera.NST_783	21	3941	Serum_G1/S
scell.nextera.NST_784	21	3941	Serum_G1/S
scell.nextera.NST_785	21	3941	Serum_G1/S
scell.nextera.NST_786	21	3941	Serum_G1/S
scell.nextera.NST_787	21	3941	Serum_G1/S
scell.nextera.NST_788	21	3941	Serum_G1/S
scell.nextera.NST_911	21	3941	Serum_G1/S
scell.nextera.NST_912	21	3941	Serum_G1/S
scell.nextera.NST_913	21	3941	Serum_G1/S
scell.nextera.NST_914	21	3941	Serum_G1/S
scell.nextera.NST_915	21	3941	Serum_G1/S
scell.nextera.NST_916	21	3941	Serum_G1/S
scell.nextera.NST_917	21	3941	Serum_G1/S
scell.nextera.NST_918	21	3941	Serum_G1/S
scell.nextera.NST_921	21	3941	Serum_G1/S
scell.nextera.NST_922	21	3941	Serum_G1/S
scell.nextera.NST_923	21	3941	Serum_G1/S
scell.nextera.NST_924	21	3941	Serum_G1/S
scell.nextera.NST_925	21	3941	Serum_G1/S
scell.nextera.NST_926	21	3941	Serum_G1/S
scell.nextera.NST_927	21	3941	Serum_G1/S
scell.nextera.NST_928	21	3941	Serum_G1/S
scell.nextera.NST_791	21	3941	Serum_G1/S
scell.nextera.NST_792	21	3941	Serum_G1/S
scell.nextera.NST_793	21	3941	Serum_G1/S
scell.nextera.NST_794	21	3941	Serum_G1/S
scell.nextera.NST_795	21	3941	Serum_G1/S
scell.nextera.NST_796	21	3941	Serum_G1/S
scell.nextera.NST_797	21	3941	Serum_G1/S
scell.nextera.NST_798	21	3941	Serum_G1/S
scell.nextera.NST_801	21	3941	Serum_G1/S
scell.nextera.NST_802	21	3941	Serum_G1/S
scell.nextera.NST_803	21	3941	Serum_G1/S
scell.nextera.NST_804	21	3941	Serum_G1/S
scell.nextera.NST_805	21	3941	Serum_G1/S
scell.nextera.NST_806	21	3941	Serum_G1/S
scell.nextera.NST_807	21	3941	Serum_G1/S
scell.nextera.NST_808	21	3941	Serum_G1/S
scell.nextera.NST_931	21	3941	Serum_G1/S
scell.nextera.NST_932	21	3941	Serum_G1/S
scell.nextera.NST_933	21	3941	Serum_G1/S
scell.nextera.NST_934	21	3941	Serum_G1/S
scell.nextera.NST_935	21	3941	Serum_G1/S
scell.nextera.NST_936	21	3941	Serum_G1/S
scell.nextera.NST_937	21	3941	Serum_G1/S
scell.nextera.NST_938	21	3941	Serum_G1/S
scell.nextera.NST_811	21	3941	Serum_G1/S
scell.nextera.NST_812	21	3941	Serum_G1/S
scell.nextera.NST_813	21	3941	Serum_G1/S
scell.nextera.NST_814	21	3941	Serum_G1/S
scell.nextera.NST_815	21	3941	Serum_G1/S
scell.nextera.NST_816	21	3941	Serum_G1/S
scell.nextera.NST_817	21	3941	Serum_G1/S
scell.nextera.NST_818	21	3941	Serum_G1/S
scell.nextera.NST_821	21	3941	Serum_G1/S
scell.nextera.NST_822	21	3941	Serum_G1/S
