batch	batch_id	cond
scell.nextera.1CDX1_407	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_408	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_411	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_412	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_413	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_414	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_415	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_416	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_417	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_418	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_421	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_422	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_423	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_424	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_425	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_426	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_427	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_428	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_431	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_432	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_433	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_434	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_435	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_436	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_437	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_438	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_441	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_442	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_443	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_444	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_445	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_446	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_447	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_448	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_451	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_452	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_453	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_454	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_455	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_456	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_457	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_458	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_461	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_462	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_463	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_464	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_465	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_466	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_467	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_468	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_471	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_472	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_473	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_474	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_475	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_476	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_477	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_478	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_481	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_482	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_483	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_484	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_485	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_486	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_487	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX1_488	10	1CDX1_3265	1CD_G1
scell.nextera.1CDX2_11	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_12	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_13	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_14	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_15	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_16	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_17	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_18	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_21	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_22	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_23	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_24	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_25	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_26	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_27	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_28	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_31	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_32	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_33	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_34	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_35	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_36	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_37	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_38	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_41	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_42	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_43	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_44	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_45	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_46	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_47	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_48	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_51	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_52	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_53	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_54	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_55	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_56	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_57	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_58	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_61	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_62	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_63	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_64	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_65	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_66	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_67	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_68	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_71	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_72	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_73	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_74	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_75	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_76	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_77	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_78	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_81	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_82	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_83	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_84	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_85	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_86	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_87	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_88	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_91	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_92	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_93	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_94	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_95	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_96	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_97	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_98	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_101	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_102	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_103	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_104	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_105	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_106	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_107	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_108	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_111	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_112	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_113	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_114	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_115	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_116	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_117	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_118	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_121	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_122	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_123	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_124	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_125	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_126	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_127	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_128	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_131	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_132	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_133	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_134	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_135	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_136	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_137	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_138	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_141	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_142	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_143	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_144	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_145	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_146	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_147	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_148	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_151	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_152	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_153	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_154	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_155	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_156	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_157	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_158	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_161	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_162	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_163	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_164	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_165	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_166	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_167	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_168	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_171	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_172	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_173	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_174	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_175	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_176	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_177	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_178	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_181	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_182	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_183	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_184	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_185	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_186	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_187	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_188	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_191	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_192	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_193	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_194	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_195	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_196	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_197	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_198	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_201	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_202	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_203	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_204	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_205	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_206	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_207	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_208	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_211	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_212	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_213	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_214	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_215	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_216	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_217	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_218	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_221	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_222	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_223	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_224	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_225	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_226	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_227	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_228	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_231	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_232	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_233	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_234	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_235	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_236	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_237	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_238	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_241	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_242	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_243	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_244	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_245	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_246	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_247	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_248	11	1CDX2_3197	1CD_eS
scell.nextera.1CDX2_251	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_252	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_253	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_254	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_255	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_256	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_257	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_258	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_261	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_262	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_263	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_264	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_265	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_266	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_267	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_268	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_271	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_272	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_273	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_274	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_275	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_276	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_277	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_278	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_281	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_282	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_283	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_284	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_285	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_286	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_287	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_288	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_291	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_292	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_293	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_294	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_295	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_296	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_297	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_298	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_301	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_302	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_303	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_304	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_305	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_306	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_307	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_308	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_311	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_312	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_313	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_314	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_315	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_316	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_317	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_318	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_321	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_322	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_323	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_324	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_325	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_326	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_327	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_328	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_331	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_332	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_333	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_334	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_335	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_336	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_337	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_338	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_341	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_342	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_343	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_344	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_345	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_346	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_347	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_348	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_351	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_352	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_353	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_354	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_355	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_356	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_357	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_358	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_361	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_362	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_363	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_364	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_365	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_366	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_367	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_368	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_371	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_372	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_373	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_374	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_375	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_376	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_377	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_378	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_381	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_382	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_383	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_384	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_385	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_386	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_387	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_388	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_391	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_392	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_393	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_394	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_395	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_396	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_397	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_398	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_401	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_402	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_403	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_404	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_405	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_406	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_407	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_408	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_411	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_412	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_413	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_414	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_415	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_416	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_417	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_418	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_421	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_422	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_423	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_424	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_425	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_426	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_427	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_428	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_431	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_432	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_433	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_434	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_435	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_436	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_437	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_438	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_441	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_442	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_443	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_444	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_445	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_446	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_447	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_448	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_451	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_452	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_453	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_454	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_455	12	1CDX2_3198	1CD_eS
